OBJECTID,SEGMENT,ADT,ID,STREETNAME,STREETADDRESS,FILENAME,PERCENTILESPEED85,OUTCOME,COLLECTIONTYPE,X,Y,YEAR,PRE_NTMP_ADT,POST_NTMP_ADT,PRE_NTMP_SPEED,POST_NTMP_SPEED,POINT_X,POINT_Y
2878,CRAWFORD TO LA BRANCH,9660,2275,LAMAR,1500,5212,,SUCCESS,MAJOR THOROUGHFARE ADT,3123036.4,13839362.38,2012,,,,,-95.36080256,29.75317672
2879,DALLAS TO POLK,14098,2339,SAN JACINTO,1200,5391,,SUCCESS,MAJOR THOROUGHFARE ADT,3121801.75,13839640.83,2012,,,,,-95.36466451,29.75404767
2880,BELL TO CLAY,12111,2341,SAN JACINTO,1400,5389,,SUCCESS,MAJOR THOROUGHFARE ADT,3121438.3,13839078.07,2012,,,,,-95.36586452,29.75253188
2881,CLAY TO BELL,3080,2413,HAMILTON,1400,5514,,SUCCESS,MAJOR THOROUGHFARE ADT,3123382.3,13837827.38,2012,,,,,-95.35986351,29.74892789
2882,PRAIRIE TO TEXAS,4817,2437,HAMILTON,500,5510,0,SUCCESS,MAJOR THOROUGHFARE ADT,3125101.23,13840488.39,2012,,,,,-95.35418763,29.75609493
2883,JACKWOOD TO INDIGO,3185,2503,FRANKWAY,8600,5529,,SUCCESS,SPECIAL,3094022.86,13814215.54,2012,,,,,-95.45460135,29.68650498
2884,YALE TO W 8 TH,8599,2511,YALE,800,5544,,SUCCESS,APPROACH,3110598.84,13850640.16,2012,,,,,-95.39888774,29.78523434
2885,MAIN TO FANNIN,12523,2456,ST JOSEPH PKWY,1000,5305,,SUCCESS,MAJOR THOROUGHFARE ADT,3120221.65,13838104.17,2012,,,,,-95.36979228,29.74995882
2886,SMITH TO SHAW,4761,2482,CLAY,500,5522,,SUCCESS,MAJOR THOROUGHFARE ADT,3119584.81,13840439.84,2012,,,,,-95.37156997,29.75643319
2887,JEFFERSON TO PEASE,2800,2488,AUSTIN,1700,5470,,SUCCESS,MAJOR THOROUGHFARE ADT,3121461.33,13837898.34,2012,,,,,-95.36590748,29.7492872
2888,WALKER - MCKINNEY TO SABINE,977,2514,WALKER / SABINE,1100,5548,,SUCCESS,SPECIAL,3119164.54,13842030.14,2012,,,,,-95.37273846,29.76084028
2889,CLAY TO POLK,1209,2431,CHENEVERT,1300,5489,,SUCCESS,MAJOR THOROUGHFARE ADT,3123258.97,13838247.54,2012,,,,,-95.36021078,29.75009333
2890,WALKER TO RUSK,5715,2444,AUSTIN,800,5478,,SUCCESS,MAJOR THOROUGHFARE ADT,3123053.68,13840367.15,2012,,,,,-95.3606496,29.75593703
2891,PEASE TO LEELAND,4097,2451,AUSTIN,1600,5471,,SUCCESS,MAJOR THOROUGHFARE ADT,3121632.59,13838159.74,2012,,,,,-95.36534242,29.74999107
2892,CLAY TO ANDREWS,4043,2475,SHAW,1300,5505,,SUCCESS,MAJOR THOROUGHFARE ADT,3119320.77,13840321.02,2012,,,,,-95.37241335,29.75612912
2893,W DALLAS TO ANDREWS,4471,2484,FULLER,200,5524,,SUCCESS,MAJOR THOROUGHFARE ADT,3118704.83,13840634.21,2012,,,,,-95.37432306,29.7570425
2894,CLAY TO POLK,15903,2465,FANNIN,1300,5447,,SUCCESS,MAJOR THOROUGHFARE ADT,3121341.24,13839546.62,2012,,,,,-95.36612438,29.75382807
2895,SHAW TO W DALLAS,6442,2473,CLAY,300,5520,,SUCCESS,MAJOR THOROUGHFARE ADT,3119220,13840747.46,2012,,,,,-95.37268911,29.75730986
2896,OLD SPANISH TRAIL TO PAYSON,582,2523,BURGESS,6900,5561,,SUCCESS,LOCAL STREET ADT,3115823.11,13819602.44,2012,,,,,-95.3854494,29.69947743
2897,ALMEDA TO BURGESS,494,2529,PAYSON,2800,5562,,SUCCESS,LOCAL STREET ADT,3115611.49,13819803.15,2012,,,,,-95.38609613,29.70004711
2898,ELDRIDGE TO WESTPARK,7735,2530,ELDRIDGE,3400,5568,,SUCCESS,APPROACH,3039874.85,13824931.59,2012,,,,,-95.62409682,29.72036745
2899,WESTPARK TO ELDRIDGE,721,2533,WESTPARK,13600,5571,,SUCCESS,APPROACH,3039816.66,13824832.05,2012,,,,,-95.62428913,29.72009845
2900,SAN FELIPE TO SAGE,18333,2709,SAN FELIPE,5300,5579_12202012,,SUCCESS,APPROACH,3089192.26,13837238.67,2012,,,,,-95.46761869,29.75019243
2901,BARRYKNOLL TO GESSNER,217,2719,BARRYKNOLL,12307,5609_12212012,,SUCCESS,APPROACH,3064400.29,13846695.48,2012,,,,,-95.54483592,29.77822353
2902,POST OAK TO W ALABAMA,9834,2560,POST OAK,2800,5593_11202012,,SUCCESS,APPROACH,3091519.26,13832988.16,2012,,,,,-95.46069386,29.73831534
2903,SAGE TO WESTHEIMER,6893,2580,SAGE,2610,5594_11202012,,SUCCESS,APPROACH,3089558.98,13833296.98,2012,,,,,-95.46683873,29.73932719
2904,SAN FELIPE TO SAGE,15985,2705,SAN FELIPE,5100,5578_12202012,,SUCCESS,APPROACH,3089491.84,13837262.27,2012,,,,,-95.46667275,29.75023241
2905,SAN FELIPE TO POST OAK,13481,2706,SAN FELIPE,4908,5584_12202012,,SUCCESS,APPROACH,3091383.53,13837337.27,2012,,,,,-95.46070668,29.75028129
2906,GESSNER TO MEMORIAL CITY MALL,10126,2723,GESSNER,900,5619_12212012,,SUCCESS,APPROACH,3064504.66,13847690.21,2012,,,,,-95.54441442,29.78094936
2907,BARRY KNOLL TO MEMORIAL CITY WAY,3481,2537,BARRY KNOLL,11905,5613_11212012,,SUCCESS,APPROACH,3067341.08,13846920.39,2012,,,,,-95.53554857,29.77860255
2908,SAGE TO W ALABAMA,6960,2577,SAGE,2610,5606_11202012,,SUCCESS,APPROACH,3089559.88,13833276.21,2012,,,,,-95.46683787,29.73927002
2909,POST OAK TO SAN FELIPE,14854,2608,POST OAK,1700,5586_12062012,,SUCCESS,APPROACH,3091205.66,13837064.55,2012,,,,,-95.46129299,29.74954645
2910,W LOOP 610 TO SAN FELIPE,22474,2639,LOOP 610 WSR W,1800,5576_12122012,,SUCCESS,APPROACH,3092652.58,13836682.56,2012,,,,,-95.45677162,29.748376
2911,BUNKER HILL TO BARRY KNOLL,6200,2711,BUNKER HILL,901,5617_12202012,,SUCCESS,APPROACH,3068560.72,13847070.83,2012,,,,,-95.53169144,29.77891668
2912,BUNKER HILL TO BARRY KNOLL,10510,2536,BUNKER HILL,800,5616_11212012,,SUCCESS,APPROACH,3068584.12,13846915.98,2012,,,,,-95.53163218,29.77848912
2913,SAN FELIPE TO SAGE,12303,2584,SAN FELIPE,5100,5578_11282012,,SUCCESS,APPROACH,3089491.84,13837262.27,2012,,,,,-95.46667275,29.75023241
2914,BARRY KNOLL TO MEMORIAL CITY,6000,2597,BARRY KNOLL,11921,5612_11292012,,SUCCESS,APPROACH,3067147.66,13846911.81,2012,,,,,-95.53615883,29.77859472
2915,SAN FELIPE TO LOOP 610 ESR,18166,2618,SAN FELIPE,4550,5582_12062012,,SUCCESS,APPROACH,3093071.27,13836176.53,2012,,,,,-95.45550107,29.74695016
2916,W ALABAMA TO SAGE,15562,2647,ALABAMA W,5100,5589_12062012,,SUCCESS,APPROACH,3089779.66,13832843.75,2012,,,,,-95.4661868,29.73806303
2917,PINEMONT TO TIDWELL,11204,2753,WHEATLEY,5400,1673_01222013,,SUCCESS,MAJOR THOROUGHFARE ADT,3100477.76,13871754.48,2013,,,,,-95.428748,29.844124
2918,GREENS PKWY TO ELLA,1652,2786,GEARS,850,0644_01282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3099046.06,13908833.1,2013,,,,,-95.429692,29.946159
2919,HAROLD TO WOODHEAD,397,2805,HAROLD,1801,5637_01282013,,SUCCESS,APPROACH,3109206.33,13834571.38,2013,,,,,-95.40483268,29.74118382
2920,WEST BELT TO BRITTMOORE,10731,2833,HAMMERLY,10750,0745_02042013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3057147.67,13859020.66,2013,,,,,-95.56654843,29.81269013
2921,GAYLORD TO BUNKER HILL,3032,2845,GAYLORD,9700,5622_12072012,,SUCCESS,APPROACH,3068429.89,13848020.55,2012,,,,,-95.53201492,29.78153792
2922,BUNKER HILL TO GESSNER,12831,2864,LONG POINT,10021,1033_02182013,,SUCCESS,MAJOR THOROUGHFARE ADT,3065075.65,13852542.55,2013,,,,,-95.54216298,29.79424099
2923,HEMPSTEAD TO DACOMA,15896,2884,MANGUM,1915,1082_02202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3091393.01,13856673.25,2013,,,,,-95.45883198,29.80342999
2924,W RANKIN RD TO S CITY LIMIT,4028,2756,ELLA BLVD,13500,0521_01222013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3099063.65,13914263.87,2013,,,,,-95.42911298,29.96108433
2925,WESTVIEW TO LONG POINT,22051,2770,BLALOCK,1341,0232_01222013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3071289.19,13852603.41,2013,,,,,-95.52257556,29.79390172
2926,LONG POINT TO HAMMERLY,20653,2785,BINGLE,2021,0200_01282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3077985.48,13858569.19,2013,,,,,-95.50091,29.809751
2927,N HOUSTON ROSSLYN TO ROMONA,13490,2826,HOUSTOROSSLYN,12221,5645_02042013,,SUCCESS,APPROACH,3078510.76,13894668.36,2013,,,,,-95.49584414,29.90893334
2928,ELLA TO W TC JESTER,14008,2890,34TH ST W,2101,1768_02202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3098013.75,13861898.47,2013,,,,,-95.43746376,29.81723968
2929,KEMPWOOD TO CLAY RD,16185,2744,BLALOCK,3715,0235_01162013,,SUCCESS,MAJOR THOROUGHFARE ADT,3070733.19,13865036.27,2013,,,,,-95.5231626,29.82812202
2930,W 34TH ST TO NORTH LOOP,28630,2762,ELLA BLVD,3301,0528_01222013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3100580.17,13861471.36,2013,,,,,-95.42941528,29.8158505
2931,W18TH ST TO W11TH ST,5040,2764,ELLA BLVD,1100,0530_01222013,,SUCCESS,MAJOR THOROUGHFARE ADT,3100647.06,13851948.33,2013,,,,,-95.43012098,29.789669
2932,N SHEPHERD TO ELLA,11835,2765,43RD ST W,751,1773_01222013,,SUCCESS,MAJOR THOROUGHFARE ADT,3104945.34,13865663.08,2013,,,,,-95.41525098,29.827005
2933,W ALABAMA TO POST OAK,20816,2809,ALABAMA W,5000,5591_12122012,,SUCCESS,APPROACH,3091408.51,13832848.42,2012,,,,,-95.46105601,29.73794044
2934,HOLLISTER TO CAMPBELL,13843,2820,KEMPWOOD,9300,0911_02042013,,SUCCESS,MAJOR THOROUGHFARE ADT,3071356.86,13862845.07,2013,,,,,-95.521402,29.82204799
2935,WIRT TO BINGLE,17725,2853,LONG POINT,8312,1029_02052013,,SUCCESS,MAJOR THOROUGHFARE ADT,3080119.13,13856198.17,2013,,,,,-95.49440899,29.803058
2936,GESSNER TO WEST BELT,10492,2906,KEMPWOOD,10400,0913_02252013,,SUCCESS,MAJOR THOROUGHFARE ADT,3062125.65,13862876.43,2013,,,,,-95.550499,29.82288599
2937,"W, 43RD TO OAK FOREST",7645,3003,"W, 43RD",1401,5667_03182013,,SUCCESS,APPROACH,3098714.38,13865907.41,2013,,,,,-95.43486998,29.82820028
2938,TEXAS TO RAILROAD,783,3069,ALTIC,527,5725_04022013,,SUCCESS,RAILROAD,3135509.87,13834877.02,2013,,,,,-95.32195531,29.73977502
2939,HAMMERLY TO EMNORA,7492,3086,CAMPBELL,2239,0323_04082013,,SUCCESS,MAJOR THOROUGHFARE ADT,3069913.16,13859652.71,2013,,,,,-95.526252,29.81339099
2940,HEMPSTEAD TO TANNER,20862,3092,GESSNER,6014,0657_04082013,,SUCCESS,MAJOR THOROUGHFARE ADT,3063524.79,13874957.42,2013,,,,,-95.54496299,29.85598
2941,BRITTMOORE TO ADDICKS FAIRBANKS,26583,2919,CLAY,13400,0373_02262013,,SUCCESS,MAJOR THOROUGHFARE ADT,3052491.53,13865835.47,2013,,,,,-95.58059669,29.83179762
2942,MANGUM TO NW FWY,8983,2947,DACOMA,4618,0446_03042013,,SUCCESS,MAJOR THOROUGHFARE ADT,3091730.15,13857902.95,2013,,,,,-95.45765199,29.806782
2943,BOTANY TO HICKOK,1323,3035,SCOTT,11800,5677_03222013,49.3,SUCCESS,MAJOR THOROUGHFARE ADT,3122061.62,13795581.47,2013,,,,,-95.36815736,29.6329182
2944,TERMINAL TO RAILROAD,872,3055,NAVIGATION,6500,5710_03262013,,SUCCESS,RAILROAD,3139938.23,13837542.45,2013,,,,,-95.30774262,29.74671769
2945,GESSNER TO WEST BELT,9330,2898,TANNER,10375,1490_02202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3061315.92,13872789.79,2013,,,,,-95.55212999,29.850201
2946,HAMMERLY TO KEMPWOOD,17323,2910,WIRT RD,2201,1716_02252013,,SUCCESS,MAJOR THOROUGHFARE ADT,3082921.91,13860234.69,2013,,,,,-95.48519301,29.81392201
2947,"RANDON TO W, 43RD",2802,3006,RANDON,4200,5670_03182013,,SUCCESS,APPROACH,3089741.68,13867188.25,2013,,,,,-95.4630339,29.83246999
2948,WESTVIEW TO KATY FWY,14165,3010,POST OAK RD N,1254,1279_03192013,,SUCCESS,MAJOR THOROUGHFARE ADT,3092115.4,13852163.21,2013,,,,,-95.45698598,29.790973
2949,HILLCROFT TO FAIRDALE,4014,3021,UNITY,2943,5655_03062013,36.8,SUCCESS,MAJOR THOROUGHFARE ADT,3079185.33,13831202.99,2013,,,,,-95.49971054,29.73442897
2950,WEST BELT TO BRITTMOORE,13136,2903,WESTVIEW,10800,1672_02252013,,SUCCESS,MAJOR THOROUGHFARE ADT,3057167.07,13851049.31,2013,,,,,-95.567225,29.790777
2951,N HOUSTON ROSSLYN TO HOLLISTER,11925,2932,GULF BANK,7150,0733_02252013,,SUCCESS,MAJOR THOROUGHFARE ADT,3078100.05,13883609.11,2013,,,,,-95.49818499,29.87856901
2952,HEMPSTEAD TO CAMPBELL,18898,2946,CLAY,9000,0370_03042013,,SUCCESS,MAJOR THOROUGHFARE ADT,3073254.82,13866761.91,2013,,,,,-95.51505101,29.83265899
2953,ELLA BLVD TO ROSSLYN,11324,2952,PINEMONT,3522,1264_03012013,,SUCCESS,MAJOR THOROUGHFARE ADT,3098967.31,13870624.94,2013,,,,,-95.43361898,29.84114601
2954,S SHEPHERD S OF RAIL ROAD,18474,3031,SHEPHERD S,1100,5706_03252013,,SUCCESS,RAILROAD,3107370.35,13845915.82,2013,,,,,-95.40951818,29.77252151
2955,ALLSUP TO RAILROAD,13477,3049,AIRPORT,6705,03252013,,SUCCESS,RAILROAD,3139800.36,13800906.27,2013,,,,,-95.31181728,29.6460283
2956,W 34TH ST TO BINGLE,21580,3162,HEMPSTEAD,11850,0778_04232013,,SUCCESS,MAJOR THOROUGHFARE ADT,3082457.98,13862655.69,2013,,,,,-95.486426,29.82061499
2957,HIRAM CLARKE TO ALMEDA,8649,3198,ANDERSON,3916,0094_05062013,,SUCCESS,MAJOR THOROUGHFARE ADT,3101024.71,13785137.34,2013,,,,,-95.43535007,29.60598902
2958,CAROLINE TO SAN JACINTO,12963,3218,FRANKLIN,1200,C033_05202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3123825.98,13842494.38,2013,,,,,-95.358008,29.761718
2959,MCKINNEY TO LAMAR,34237,3292,SMITH,1000,C077_05282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120491.43,13841308.32,2013,,,,,-95.36862899,29.758743
2960,TIDWELL TO W MONTGOMERY,30326,3182,SHEPHERD N,5621,1424_04252013,,SUCCESS,MAJOR THOROUGHFARE ADT,3105960.9,13873378.36,2013,,,,,-95.411303,29.84812599
2961,ST JOSEPH PKWY TO JEFFERSON,2408,3257,CRAWFORD,1800,5467_05212013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121814.85,13837228.44,2013,,,,,-95.36485953,29.74741565
2962,PRAIRIE TO TEXAS,15440,3282,LOUISIANA,500,5379_05282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121616.4,13842431.89,2013,,,,,-95.36497502,29.76173524
2963,TEXAS TO CAPITOL,14997,3286,SMITH,600,5316_05282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121201.23,13842405.31,2013,,,,,-95.36628554,29.76169766
2964,CONGRESS TO PRESTON,6870,3326,HAMILTON,300,5508_06032013,,SUCCESS,MAJOR THOROUGHFARE ADT,3125407.46,13840969.78,2013,,,,,-95.35317566,29.75739186
2965,FANNIN TO SAN JACINTO,3581,3327,LEELAND,1100,5273_06032013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121022.54,13838765.22,2013,,,,,-95.3672048,29.75170747
2966,W MONTGOMERY TO PARKER,32133,3119,SHEPHERD N,6110,1425_04162013,,SUCCESS,MAJOR THOROUGHFARE ADT,3105585.98,13875167.75,2013,,,,,-95.412312,29.85307601
2967,W GREENRIDGE TO UNITY,6952,3155,WINDSWEPT,6333,5739_04222013,,SUCCESS,LOCAL STREET ADT,3080940.7,13828213.12,2013,,,,,-95.4944642,29.72606586
2968,LITTLE YORK TO BRITTMOORE,6904,3167,HEMPSTEAD,15580,0784_04232013,,SUCCESS,MAJOR THOROUGHFARE ADT,3059351.84,13880331.42,2013,,,,,-95.557623,29.87109001
2969,SAN FELIPE TO WESTHEIMER,13481,3192,FOUNTAINVIEW,2121,0587_05062013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3083587.65,13835177.35,2013,,,,,-95.48546879,29.74499061
2970,FONDREN TO HILLCROFT,6228,3181,OREM W,14000,1218_04292013,,SUCCESS,MAJOR THOROUGHFARE ADT,3079515.68,13791711.8,2013,,,,,-95.50239101,29.625847
2971,ENGLISH EAST OF FULTON,1507,3211,ENGLISH,213,5740_05072013,32.5,SUCCESS,PRE-NTMP,3119986.32,13859151.86,2013,,,,,-95.36847418,29.80783202
2972,RUSK TO CAPITOL,4825,3262,CRAWFORD,700,5460_05212013,,SUCCESS,MAJOR THOROUGHFARE ADT,3123770.73,13840273.11,2013,,,,,-95.35840002,29.75561717
2973,WESTPARK TO BISSONNET,13660,3263,EDLOE,5151,0495_05212013,,SUCCESS,MAJOR THOROUGHFARE ADT,3100315.52,13828895.68,2013,,,,,-95.43338185,29.72633131
2974,FANNIN TO SAN JACINTO,12268,3271,ST JOSEPH PKWY,1100,5304_05212013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120524.18,13837913.19,2013,,,,,-95.368858,29.74940806
2975,LA BRANCH TO CRAWFORD,12420,3275,ST JOSEPH PKWY,1500,5301_05212013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121611.58,13837202.61,2013,,,,,-95.36550233,29.74736202
2976,LOUISIANA TO MILAM,5726,3380,PRESTON,700,5156_06122013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122055.74,13842846.93,2013,,,,,-95.36355029,29.7628385
2977,JACKSON TO LA BRANCH,2003,3406,BELL,1500,5184_06172013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122523.79,13838184.67,2013,,,,,-95.36253274,29.74998341
2978,JACKSON TO CHENEVERT,14672,3463,PIERCE,1700,5271_06242013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121972.25,13836592.07,2013,,,,,-95.36442607,29.74565301
2979,CHENEVERT TO HAMILTON,14429,3464,PIERCE,1800,5272_06242013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122301.9,13836369.52,2013,,,,,-95.36340953,29.74501311
2980,LOUISIANA TO MILAM,5400,3483,CLAY,700,5252_07012013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120262.34,13840057.66,2013,,,,,-95.36947302,29.75532489
2981,LOUISIANA TO SMITH,6486,3484,CONGRESS,600,5125_07012013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122018.52,13843261.06,2013,,,,,-95.36362697,29.76397999
2982,MAIN TO TRAVIS,8891,3488,CONGRESS,900,5122_07012013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122831.88,13842735.59,2013,,,,,-95.36111609,29.76246609
2983,JACKSON TO CHENEVERT,673,3494,CLAY,1700,5259_07012013,,SUCCESS,MAJOR THOROUGHFARE ADT,3123071.26,13838235.94,2013,,,,,-95.3608032,29.75007751
2984,CONGRESS TO FRANKLIN,1739,3475,CHENEVERT,200,5757_06242013,,SUCCESS,MAJOR THOROUGHFARE ADT,3125275.15,13841374.39,2013,,,,,-95.35355271,29.75851535
2985,MC KINNEY TO WALKER,11410,3509,BAGBY,900,5526_07092013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120086.42,13841891.05,2013,,,,,-95.36984786,29.76037931
2986,CHENEVERT TO JACKSON,5972,3522,POLK,1700,5198_07092013,,SUCCESS,MAJOR THOROUGHFARE ADT,3123153.55,13838561.28,2013,,,,,-95.36051209,29.75096473
2987,CLAY TO POLK,12964,3534,SAN JACINTO,1300,5390_07152013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121622.89,13839374.86,2013,,,,,-95.36525398,29.75333189
2988,MCKINNEY TO WALKER,15436,3537,SAN JACINTO,900,5393_07152013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122330.81,13840465.33,2013,,,,,-95.36291713,29.75626873
2989,RUSK TO WALKER,11796,3538,SAN JACINTO,800,5394_07152013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122522.06,13840762.33,2013,,,,,-95.36228555,29.75706873
2990,CAPITOL TO TEXAS,13799,3541,SAN JACINTO,600,5396_07152013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122867.4,13841319.63,2013,,,,,-95.36114303,29.75857103
2991,PRESTON TO PRAIRIE,11380,3543,SAN JACINTO,400,5398_07162013,,SUCCESS,MAJOR THOROUGHFARE ADT,3123164.25,13841777.71,2013,,,,,-95.36016296,29.75980475
2992,CAPITOL TO RUSK,5334,3373,CAROLINE,700,5408_06112013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122972.24,13840846.8,2013,,,,,-95.36085912,29.7572624
2993,RUSK TO WALKER,5229,3374,CAROLINE,800,5409_06112013,0,SUCCESS,MAJOR THOROUGHFARE ADT,3122794.65,13840576.05,2013,,,,,-95.36144511,29.75653339
2994,WALKER TO MCKINNEY,5283,3375,CAROLINE,900,5410_06112013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122625.22,13840321.41,2013,,,,,-95.3620038,29.75584796
2995,LA BRANCH TO AUSTIN,2392,3405,BELL,1400,5185_06172013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122082.01,13838481.87,2013,,,,,-95.36389521,29.7508381
2996,CHENEVERT TO JACKSON,6386,3410,CONGRESS,1700,5115_06182013,,SUCCESS,MAJOR THOROUGHFARE ADT,3125059.42,13841305.69,2013,,,,,-95.35423905,29.75834501
2997,LA BRANCH TO AUSTIN,9597,3413,CONGRESS,1400,5118_06182013,,SUCCESS,MAJOR THOROUGHFARE ADT,3124215.28,13841846.09,2013,,,,,-95.35684523,29.75990272
2998,PEASE TO LEELAND,608,3471,CHENEVERT,1600,5486_06242013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122718.27,13837409.81,2013,,,,,-95.36199608,29.74783693
2999,BRIAR FOREST TO WHITTINGTON,1475,3480,ASHFORD PARKWAY,1800,5762_06252013,32.1,SUCCESS,PRE-NTMP,3047142.74,13835367.81,2013,,,,,-95.60025281,29.74847641
3000,MAIN TO TRAVIS,7180,3515,POLK,900,5205_07092013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120983.16,13839974.19,2013,,,,,-95.36721051,29.75503391
1001,FANNIN TO SAN JACINTO,5433,5289,PRAIRIE,1100,5142_07212014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122998.59,13841841.65,2014,,,,,-95.36067856,29.75999467
1002,FANNIN TO MAIN,5811,5290,PRAIRIE,1000,5779_07212014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122733.02,13842016.7,2014,,,,,-95.36149801,29.76049855
1003,DALLAS TO LAMAR,12685,5357,LA BRANCH,1100,5428_08042014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122810.89,13839379.29,2014,,,,,-95.36151127,29.75324249
1004,MCKINNEY TO WALKER,6886,5417,AUSTIN,900,5477_08112014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122866.81,13840087.85,2014,,,,,-95.36126566,29.75518531
1005,HOLLISTER NORTH COURT AND W LITTLE YORK,9708,5559,HOLLISTER,7000,6412_09082014,,SUCCESS,APPROACH,3075795.6,13877687.91,2014,,,,,-95.50601147,29.86248299
1006,JESSAMINE TO BISSONNET,4939,4715,RENWICK,7300,6153_03312014,,SUCCESS,APPROACH,3084332.36,13818877.94,2014,,,,,-95.48466672,29.70012535
1007,KATY FRWY TO HWY 6,1745,4785,GRISBY,14800,6201_04152014,,SUCCESS,APPROACH,3032364.49,13847350.34,2014,,,,,-95.64572349,29.78258801
1008,WEST BELT TO WILCREST,42434,4169,BELLAIRE,10515,0153_11062013,,SUCCESS,MAJOR THOROUGHFARE ADT,3058288.7,13819518.1,2013,,,,,-95.56660832,29.70401245
1009,GAYLORD TO BUNKER HILL,2634,4206,GAYLORD,9700,5622_11222013,,SUCCESS,APPROACH,3068429.89,13848020.55,2013,,,,,-95.53201492,29.78153792
1010,GAYLORD TO BUNKER HILL,2634,4207,GAYLORD,9700,5622_11222013,,SUCCESS,APPROACH,3068429.89,13848020.55,2013,,,,,-95.53201492,29.78153792
1011,GREEN ASH TO GLENMONT,9472,4727,RENWICK,5700,6162_03312014,,SUCCESS,APPROACH,3084088.45,13825904.89,2014,,,,,-95.48476948,29.71946121
1012,CLAY TO POLK,629,5321,JACKSON,1300,5494_07282014,0,SUCCESS,MAJOR THOROUGHFARE ADT,3123035.97,13838492.57,2014,,,,,-95.3608892,29.75078592
1013,OSHFELD TO ELLA,434,5343,25TH,1700,6400_08042014,,SUCCESS,APPROACH,3100490.34,13858863.99,2014,,,,,-95.42994939,29.8086912
1014,CHENEVERT TO JACKSON,6424,3814,MCGOWEN,1700,M095_08272013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120989.43,13835060.4,2013,,,,,-95.36767167,29.74152689
1015,ALCHESTER TO APPLE TREE,10110,4814,WILCREST,410,6217_04212014,,SUCCESS,APPROACH,3054733.25,13843331.37,2014,,,,,-95.5756073,29.76975803
1016,BAGBY TO BRAZOS,465,5587,ANITA,410,M006_09152014,,SUCCESS,MAJOR THOROUGHFARE ADT,3116768.53,13836427.91,2014,,,,,-95.38083297,29.74564556
1017,BELL TO CLAY,9693,3756,AUSTIN,1414,5473_08192013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121998.35,13838726.24,2013,,,,,-95.3641348,29.75151694
1018,PEASE TO JEFFERSON,13317,3822,FANNIN,1700,5451_09032013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120619.71,13838431.76,2013,,,,,-95.36850635,29.75082529
1019,BELLAIRE TO GULFTON,14263,4042,RENWICK,6400,1318_10212013,,SUCCESS,MAJOR THOROUGHFARE ADT,3084202.26,13822747.95,2013,,,,,-95.48470999,29.71077401
1020,BIG HOLLOW LN TO WILCREST,2304,4830,LAKESIDE FOREST,11100,6226_04212014,,SUCCESS,APPROACH,3054809.1,13840314.88,2014,,,,,-95.57564668,29.76146012
1021,WILCREST TO BROOKLET,690,4063,KINGHURST,10900,5858_10142013,,SUCCESS,APPROACH,3058159.28,13804530.55,2013,,,,,-95.56840092,29.66282392
1022,INDIAN CIRCLE TO CHIMNEY ROCK,292,4669,INDIAN CIRCLE,5703,6077_03252014,,SUCCESS,APPROACH,3085525.46,13844698.46,2014,,,,,-95.47846155,29.77100163
